code,dropout_prob
4637,0.16647559498730513
4638,0.08367922290028307
4639,0.13290745380734115
4640,0.16647559498730513
4641,0.13290745380734115
4642,0.13290745380734115
4643,0.08367922290028307
4644,0.16647559498730513
4645,0.08367922290028307
4646,0.08367922290028307
4647,0.16647559498730513
4648,0.22383214140757013
4649,0.22383214140757013
4650,0.2655308254495963
4651,0.22383214140757013
4652,0.22383214140757013
4653,0.13290745380734115
4654,0.16647559498730513
4655,0.08367922290028307
4656,0.08367922290028307
4657,0.16647559498730513
4658,0.13290745380734115
4659,0.13290745380734115
4660,0.16647559498730513
4661,0.16647559498730513
4662,0.13290745380734115
4663,0.16647559498730513
4664,0.0005998500199982937
4665,0.0005998500199982937
4666,0.0005998500199982937
4667,0.0005998500199982937
4668,0.05429142024443967
4669,0.05429142024443967
4670,0.05429142024443967
4671,0.0005998500199982937
4672,0.0005998500199982937
4673,0.0005998500199982937
4674,0.05429142024443967
4675,0.0005998500199982937
4676,0.05429142024443967
4677,0.05429142024443967
4678,0.0005998500199982937
4679,0.0005998500199982937
4680,0.05429142024443967
4681,0.09090305905938612
4682,0.05429142024443967
4683,0.05429142024443967
4684,0.13974319806308177
4685,0.0005998500199982937
4686,0.0005998500199982937
4687,0.09090305905938612
4688,0.05429142024443967
4689,0.05429142024443967
4690,0.05429142024443967
4691,0.05429142024443967
4692,0.09090305905938612
4693,0.05429142024443967
4694,0.0005998500199982937
4695,0.0005998500199982937
4696,0.0005998500199982937
4697,0.05429142024443967
4698,0.05429142024443967
4699,0.0005998500199982937
4700,0.05429142024443967
4701,0.05429142024443967
4702,0.0005998500199982937
4703,0.0005998500199982937
4704,0.05429142024443967
4705,0.0005998500199982937
4706,0.0005998500199982937
4707,0.0005998500199982937
4708,0.05429142024443967
4709,0.0005998500199982937
4710,0.0005998500199982937
4711,0.0005998500199982937
4712,0.05429142024443967
4713,0.0005998500199982937
4714,0.05429142024443967
4715,0.05429142024443967
4716,0.0005998500199982937
4717,0.0005998500199982937
4718,0.0005998500199982937
4719,0.0005998500199982937
4720,0.05429142024443967
4721,0.0005998500199982937
4722,0.0005998500199982937
4723,0.09090305905938612
4724,0.05429142024443967
4725,0.09090305905938612
4726,0.05429142024443967
4727,0.0005998500199982937
4728,0.05429142024443967
4729,0.0005998500199982937
4730,0.13974319806308177
4731,0.05429142024443967
4732,0.0005998500199982937
4733,0.05429142024443967
4734,0.05429142024443967
4735,0.05429142024443967
4736,0.0005998500199982937
4737,0.0005998500199982937
4738,0.0005998500199982937
4739,0.0005998500199982937
4740,0.05429142024443967
4741,0.0005998500199982937
4742,0.0005998500199982937
4743,0.0005998500199982937
4744,0.0005998500199982937
4745,0.05429142024443967
4746,0.05429142024443967
4747,0.0005998500199982937
4748,0.0005998500199982937
4749,0.09090305905938612
4750,0.05429142024443967
4751,0.05429142024443967
4752,0.05429142024443967
4753,0.05429142024443967
4754,0.05429142024443967
4755,0.09090305905938612
4756,0.05429142024443967
4757,0.05429142024443967
4758,0.05429142024443967
4759,0.0005998500199982937
4760,0.05429142024443967
4761,0.05429142024443967
4762,0.05429142024443967
4763,0.0005998500199982937
4764,0.0005998500199982937
4765,0.09090305905938612
