code,dropout_prob
5268,0.0005998500199982937
5269,0.0005998500199982937
5270,0.0005998500199982937
5271,0.0005998500199982937
5272,0.0005998500199982937
5273,0.14806108611728885
5274,0.08507516322991537
5275,0.08507516322991537
5276,0.35232237299535507
5277,0.25848482867113554
5278,0.08507516322991537
5279,0.0005998500199982937
5280,0.0005998500199982937
5281,0.08507516322991537
5282,0.08507516322991537
5283,0.14806108611728885
5284,0.06940128402903967
5285,0.0005998500199982937
5286,0.30443798550509427
5287,0.35232237299535507
5288,0.08507516322991537
5289,0.06940128402903967
5290,0.08507516322991537
5291,0.0005998500199982937
5292,0.08507516322991537
5293,0.0005998500199982937
5294,0.08507516322991537
5295,0.0005998500199982937
5296,0.06940128402903967
5297,0.0005998500199982937
5298,0.35232237299535507
5299,0.0005998500199982937
5300,0.08507516322991537
5301,0.29252208317764383
5302,0.14806108611728885
5303,0.0005998500199982937
5304,0.29252208317764383
5305,0.29252208317764383
5306,0.29252208317764383
5307,0.06940128402903967
5308,0.29252208317764383
5309,0.35232237299535507
5310,0.06940128402903967
5311,0.29252208317764383
5312,0.06940128402903967
5313,0.06940128402903967
5315,0.0005998500199982937
5316,0.06940128402903967
5317,0.0005998500199982937
5318,0.0005998500199982937
5319,0.06940128402903967
5320,0.08507516322991537
5322,0.29252208317764383
5323,0.0005998500199982937
5324,0.0005998500199982937
5325,0.0005998500199982937
5326,0.06940128402903967
5327,0.0005998500199982937
5328,0.35232237299535507
5329,0.14806108611728885
5330,0.0005998500199982937
5331,0.06940128402903967
5332,0.08507516322991537
5333,0.0005998500199982937
5334,0.06940128402903967
5335,0.29252208317764383
5336,0.0005998500199982937
5337,0.06940128402903967
5338,0.0005998500199982937
5339,0.06940128402903967
5340,0.0005998500199982937
5341,0.29252208317764383
5342,0.08507516322991537
5343,0.0005998500199982937
5344,0.08507516322991537
5345,0.24021651433068847
5346,0.29252208317764383
5347,0.29252208317764383
5348,0.06940128402903967
5349,0.0005998500199982937
5350,0.0005998500199982937
5351,0.29252208317764383
5352,0.14806108611728885
5354,0.29252208317764383
5355,0.0005998500199982937
5356,0.06940128402903967
5357,0.35232237299535507
5358,0.08507516322991537
5359,0.06940128402903967
5360,0.0005998500199982937
5361,0.0005998500199982937
5362,0.06940128402903967
5363,0.06940128402903967
5364,0.06940128402903967
5365,0.0005998500199982937
5366,0.0005998500199982937
5367,0.0005998500199982937
5368,0.0005998500199982937
5369,0.08507516322991537
5370,0.14806108611728885
5371,0.06940128402903967
5372,0.0005998500199982937
5373,0.0005998500199982937
5374,0.0005998500199982937
5375,0.06940128402903967
5376,0.06940128402903967
5377,0.0005998500199982937
5378,0.06940128402903967
5379,0.06940128402903967
5381,0.24021651433068847
5382,0.0005998500199982937
5383,0.24021651433068847
5384,0.35232237299535507
5385,0.0005998500199982937
5386,0.06940128402903967
5387,0.30443798550509427
5388,0.29252208317764383
5389,0.35232237299535507
5390,0.06940128402903967
5391,0.14806108611728885
5392,0.06940128402903967
5393,0.0005998500199982937
5394,0.06940128402903967
5395,0.0005998500199982937
5397,0.0005998500199982937
5398,0.29252208317764383
5399,0.35232237299535507
5400,0.30443798550509427
5401,0.29252208317764383
5402,0.35232237299535507
5403,0.14806108611728885
5404,0.0005998500199982937
5405,0.0005998500199982937
5406,0.08507516322991537
5407,0.06940128402903967
5408,0.06940128402903967
5409,0.29252208317764383
5410,0.0005998500199982937
5411,0.0005998500199982937
5412,0.35232237299535507
5413,0.0005998500199982937
5414,0.08507516322991537
5415,0.29252208317764383
5416,0.06940128402903967
5417,0.06940128402903967
5418,0.0005998500199982937
5419,0.0005998500199982937
5420,0.06940128402903967
5421,0.0005998500199982937
5423,0.06940128402903967
5424,0.06940128402903967
5425,0.0005998500199982937
5426,0.0005998500199982937
5427,0.08507516322991537
5428,0.06940128402903967
5429,0.0005998500199982937
5430,0.08507516322991537
5431,0.08507516322991537
5432,0.0005998500199982937
5434,0.06940128402903967
5436,0.29252208317764383
5437,0.29252208317764383
5438,0.0005998500199982937
5439,0.35232237299535507
5440,0.08507516322991537
5441,0.35232237299535507
5442,0.29252208317764383
5443,0.29252208317764383
5444,0.14806108611728885
5445,0.14806108611728885
5446,0.0005998500199982937
5448,0.14806108611728885
5449,0.06940128402903967
5450,0.0005998500199982937
5451,0.08507516322991537
5452,0.0005998500199982937
5453,0.0005998500199982937
5454,0.0005998500199982937
5455,0.06940128402903967
5456,0.0005998500199982937
5458,0.0005998500199982937
5459,0.06940128402903967
5460,0.29252208317764383
5461,0.08507516322991537
5462,0.0005998500199982937
5463,0.35232237299535507
5464,0.29252208317764383
5466,0.08507516322991537
5467,0.06940128402903967
5468,0.29252208317764383
5469,0.08507516322991537
5470,0.0005998500199982937
5471,0.08507516322991537
5472,0.14806108611728885
5473,0.0005998500199982937
5474,0.0005998500199982937
5475,0.0005998500199982937
5476,0.06940128402903967
5477,0.06940128402903967
5478,0.35232237299535507
5479,0.08507516322991537
5480,0.0005998500199982937
5481,0.06940128402903967
5482,0.35232237299535507
5483,0.08507516322991537
5484,0.0005998500199982937
5485,0.08507516322991537
5486,0.14806108611728885
5487,0.0005998500199982937
5488,0.06940128402903967
5489,0.0005998500199982937
5490,0.29252208317764383
5491,0.29252208317764383
5492,0.14806108611728885
5493,0.29252208317764383
5494,0.0005998500199982937
5495,0.0005998500199982937
5496,0.14806108611728885
5497,0.08507516322991537
5498,0.0005998500199982937
5499,0.08507516322991537
5500,0.06940128402903967
5501,0.0005998500199982937
5502,0.06940128402903967
5503,0.29252208317764383
5504,0.0005998500199982937
5505,0.0005998500199982937
5506,0.08507516322991537
5507,0.0005998500199982937
5513,0.0005998500199982937
5514,0.24021651433068847
