code,dropout_prob
1726,0.054951763274509235
1727,0.10407406338435754
1728,0.21570491521574175
1729,0.10408889061297177
1730,0.054951763274509235
1731,0.10500547759585943
1732,0.24191366274703618
1733,0.2564837939590163
1734,0.2003356708046954
1735,0.1031565225161436
1736,0.05353226939907818
1737,0.2426892442320191
1738,0.0016223143678223417
1739,0.2165073102948114
1740,0.1031565225161436
1741,0.24190111650297907
1742,0.2426892442320191
1743,0.21570491521574175
1744,0.2426892442320191
1745,0.24112472787605366
1746,0.12762522997898718
1747,0.11143995110025173
1748,0.2473638485626911
1749,0.11143995110025173
1750,0.26258443558139755
1751,0.12762522997898718
1752,0.24813385408224553
1753,0.12762522997898718
1754,0.24813385408224553
1755,0.12220693208016642
1756,0.24191366274703618
1757,0.2473638485626911
1758,0.11143995110025173
