code,dropout_prob
10027,0.2133242622022944
10030,0.17951518506708497
10234,0.12500127378736636
10245,0.7512766704793776
10319,0.10148000586963157
10353,0.10148000586963157
10363,0.2499777504826438
10367,0.0005998500199982937
10369,0.2133242622022944
10427,0.10148000586963157
10440,0.0466011258350274
10447,0.12500127378736636
10449,0.0005998500199982937
10468,0.12991716025397315
10492,0.0005998500199982937
10513,0.10148000586963157
10520,0.2133242622022944
10640,0.11744154826504016
10653,0.10148000586963157
10701,0.2133242622022944
10719,0.20652762070480857
10764,0.0005998500199982937
10827,0.12500127378736636
10828,0.2133242622022944
10891,0.16576998447156788
10908,0.0005998500199982937
11135,0.713933553255698
11354,0.0005998500199982937
11360,0.7512766704793776
11376,0.0005998500199982937
11671,0.12500127378736636
11709,0.10148000586963157
11779,0.10148000586963157
11782,0.15380844528491733
11817,0.7387780159052753
11838,0.08739632678525056
11917,0.17951518506708497
11979,0.08739632678525056
12030,0.0466011258350274
12036,0.2133242622022944
12052,0.0005998500199982937
12054,0.1428378804668452
12077,0.10148000586963157
12090,0.10148000586963157
12117,0.0005998500199982937
12175,0.0005998500199982937
12233,0.08739632678525056
12264,0.03350263107862572
12342,0.0005998500199982937
12410,0.15380844528491733
12459,0.12991716025397315
12574,0.2133242622022944
12601,0.7512766704793776
12615,0.0005998500199982937
12689,0.10148000586963157
12722,0.0005998500199982937
12760,0.11365723449962095
12762,0.12500127378736636
12777,0.0005998500199982937
12789,0.0005998500199982937
12793,0.15380844528491733
12813,0.1310615570073438
12822,0.03350263107862572
12839,0.2133242622022944
12865,0.10148000586963157
13102,0.12500127378736636
13122,0.0005998500199982937
13198,0.2133242622022944
13211,0.10148000586963157
13215,0.23922361749597731
13257,0.11744154826504016
13281,0.2133242622022944
13293,0.11744154826504016
13355,0.0005998500199982937
13381,0.10148000586963157
13390,0.2133242622022944
13396,0.08739632678525056
13412,0.2899639133053896
13458,0.12500127378736636
13486,0.1310615570073438
13489,0.12500127378736636
13502,0.10148000586963157
13511,0.10148000586963157
13513,0.03350263107862572
13576,0.10148000586963157
13613,0.20652762070480857
13621,0.03350263107862572
13637,0.10148000586963157
13706,0.10148000586963157
13749,0.08739632678525056
13818,0.0005998500199982937
13840,0.0005998500199982937
13903,0.0005998500199982937
13913,0.11744154826504016
14002,0.10148000586963157
14197,0.2133242622022944
14273,0.10148000586963157
14283,0.0005998500199982937
14425,0.2133242622022944
14456,0.18277553227573728
14501,0.32831641106113907
14514,0.0005998500199982937
14545,0.11365723449962095
14555,0.2133242622022944
14573,0.12500127378736636
14853,0.08739632678525056
14712,0.03350263107862572
17434,0.2133242622022944
14777,0.1310615570073438
14822,0.0005998500199982937
14858,0.0005998500199982937
14865,0.0005998500199982937
14872,0.0005998500199982937
14878,0.12500127378736636
14905,0.0005998500199982937
14951,0.0005998500199982937
14978,0.2133242622022944
14983,0.12500127378736636
14995,0.2133242622022944
15202,0.0005998500199982937
15223,0.2133242622022944
15338,0.20652762070480857
15375,0.11744154826504016
15429,0.1310615570073438
15445,0.014144261049973128
15448,0.1310615570073438
15482,0.317788235645281
15499,0.12500127378736636
15525,0.12500127378736636
15591,0.03350263107862572
15610,0.0005998500199982937
15645,0.0005998500199982937
15659,0.0005998500199982937
15737,0.0005998500199982937
15749,0.12500127378736636
15766,0.1428378804668452
15798,0.10148000586963157
15869,0.10148000586963157
15952,0.0005998500199982937
16030,0.12500127378736636
16119,0.2499777504826438
16143,0.0005998500199982937
16154,0.2133242622022944
16160,0.10148000586963157
16165,0.3504299339258
16256,0.014144261049973128
16386,0.12500127378736636
16510,0.10148000586963157
16581,0.12500127378736636
16617,0.12500127378736636
16633,0.10148000586963157
16721,0.2133242622022944
16725,0.17951518506708497
16785,0.17951518506708497
16806,0.15380844528491733
16912,0.0466011258350274
17026,0.2133242622022944
17085,0.0005998500199982937
17087,0.0005998500199982937
17102,0.08739632678525056
17166,0.12500127378736636
17399,0.15380844528491733
17460,0.014144261049973128
17489,0.8077385343317737
17534,0.10148000586963157
17565,0.08739632678525056
17689,0.03350263107862572
17698,0.2133242622022944
17730,0.0005998500199982937
17792,0.08739632678525056
17808,0.2133242622022944
17856,0.10148000586963157
17905,0.10148000586963157
17973,0.1310615570073438
18078,0.0005998500199982937
18082,0.10148000586963157
18091,0.0005998500199982937
18118,0.12500127378736636
18184,0.12500127378736636
