time,selection_function,num_alternates,num_training_samples,alt_set,obj_func_value
2025-01-20 11:00:24.128325,opt_l1,10,100,['11360', '11779', '12054', '14456', '17489', '10606b', '14924c', '17074b', '17644', '12830'],428.98510558069705
2025-01-20 11:00:25.731412,opt_binary,10,100,[],100.0
2025-01-20 12:00:51.267637,opt_l1,10,100,['10030', '12813', '12839', '14456', '17489', '18808', '19181', '14924c', '16366b', '17644'],51.294782015370224
2025-01-20 12:01:05.082109,opt_binary,10,100,['10030', '12689', '13613', '14456', '17489', '18214', '19181', '10098a', '14924c', '17644'],90.0
2025-01-20 14:07:25.639118,opt_l1,10,100,['10030', '10891', '13293', '16725', '17489', '19181', '10098a', '14924c', '16366b', '19818a'],53.211596818214396
2025-01-20 14:07:29.411734,opt_binary,10,100,['11360', '11817', '11838', '16165', '17489', '18419', '10606b', '14924c', '19818a', '17644'],92.0
2025-01-20 14:18:45.381927,opt_l1,31,100,['10030', '10468', '11360', '11817', '11838', '12054', '12793', '12839', '13390', '13613', '14456', '14501', '15338', '15749', '15766', '16633', '16725', '17489', '17698', '18214', '18808', '19181', '10098a', '10606b', '11211b', '14924c', '16366b', '17074b', '19818a', '17644', '12830'],44.32802287581696
2025-01-20 14:18:46.440582,opt_binary,31,100,['10891', '11135', '11360', '11817', '12054', '12459', '12760', '13390', '13502', '13613', '14456', '14501', '15338', '15798', '16165', '16633', '16725', '17489', '17698', '17792', '18214', '19181', '10098a', '10606b', '14924c', '16366b', '17074b', '17270a', '19818a', '17644', '12830'],87.0
2025-01-20 14:53:52.759006,opt_l1,31,100,['10030', '10234', '10468', '11917', '12760', '12813', '13293', '14501', '15202', '15591', '16165', '16256', '16912', '17489', '17698', '18214', '18419', '18798', '18808', '19181', '19694', '10098a', '10606b', '11211a', '11211b', '14560b', '14924c', '17270b', '19818a', '17644', '12830'],49.56249999999998
2025-01-20 14:53:53.740352,opt_binary,31,100,['10449', '10492', '11360', '11782', '11817', '12459', '12760', '12813', '13458', '13913', '14456', '14501', '14853', '16165', '16785', '17489', '18798', '18808', '19181', '19694', '10098a', '10606a', '13351b', '14560a', '14797b', '14924c', '16366a', '17270b', '19174b', '17644', '12830'],91.0
2025-01-20 15:01:40.734476,opt_l1,31,100,['10030', '10468', '11135', '11360', '11817', '11838', '11979', '12054', '12689', '13215', '13613', '14456', '14501', '15766', '16581', '16725', '17489', '17698', '17973', '18214', '18808', '19181', '10098a', '10606a', '10606b', '14560a', '14924c', '17074b', '19243a', '17644', '12830'],45.31413398692803
2025-01-20 15:01:41.876367,opt_binary,31,100,['10030', '10369', '10468', '10520', '10891', '11135', '11360', '11817', '11838', '11917', '12233', '13486', '13502', '14456', '14501', '15338', '15375', '15798', '16633', '17489', '18214', '18808', '19181', '19303', '10043b', '10098a', '10606b', '14924c', '19818a', '17644', '12830'],88.0
2025-01-20 15:31:32.569809,opt_l1,1,100,['17489'],181.22077677224698
2025-01-20 15:31:33.656157,opt_binary,1,100,['16165'],100.0
2025-01-20 15:32:38.434228,opt_l1,8,100,['10030', '11838', '14456', '17489', '17698', '19181', '10098a', '14924c'],61.50597931480281
2025-01-20 15:32:41.976344,opt_binary,8,100,['10030', '11360', '14456', '17489', '19181', '14797b', '14924c', '17644'],92.0
2025-01-20 15:35:28.332846,opt_l1,16,100,['10468', '11360', '11917', '14456', '14501', '15338', '17489', '17698', '18214', '19181', '10098a', '14924c', '16366b', '19818a', '17644', '12830'],45.99186597716005
2025-01-20 15:35:29.718610,opt_binary,16,100,['10030', '11360', '11817', '12233', '13613', '15338', '15766', '16256', '17489', '18808', '19181', '10606a', '10606b', '14924c', '17644', '12830'],86.0
2025-01-20 15:37:07.014812,opt_l1,23,100,['10030', '10468', '11360', '11838', '11979', '12689', '12839', '13390', '13613', '13913', '14456', '14501', '15749', '15766', '17489', '19181', '10098a', '10606b', '14924c', '17074b', '19818a', '17644', '12830'],38.22970085470084
2025-01-20 15:37:08.226273,opt_binary,23,100,['10030', '10468', '11360', '11817', '11838', '11917', '12054', '12813', '14501', '15338', '16165', '17489', '19135', '19181', '19694', '10098a', '10606b', '14924c', '15782b', '16366b', '17074b', '17644', '12830'],81.0
2025-01-20 15:38:17.484361,opt_l1,31,100,['10030', '10468', '11135', '11360', '11817', '11838', '11917', '12054', '12233', '12574', '13513', '14197', '14456', '15338', '15798', '16165', '16633', '17489', '17565', '17698', '18808', '19181', '10098a', '10606b', '11211b', '14924c', '16366b', '17074b', '19818a', '17644', '12830'],41.46527777777774
2025-01-20 15:38:18.658919,opt_binary,31,100,['10030', '10234', '10319', '10468', '10891', '11360', '11817', '12233', '14456', '14501', '15338', '15766', '16165', '16633', '16785', '17489', '17973', '18214', '19025', '19135', '19181', '19694', '10098a', '10606b', '11314a', '14924c', '17074b', '19818a', '17644', '12830'],80.0
2025-01-20 21:44:18.662417,opt_l1,1,100,['17489'],181.7035076851249
2025-01-20 21:44:20.213885,opt_binary,1,100,['13396'],100.0
2025-01-20 21:46:24.450096,opt_l1,8,100,['10030', '11838', '14456', '15749', '17489', '19181', '10098a', '14924c'],57.03112206421025
2025-01-20 21:46:38.891418,opt_binary,8,100,['11360', '16725', '17489', '18798', '19181', '14924c', '19818a', '17644'],87.0
2025-01-20 21:51:42.580080,opt_l1,16,100,['11360', '13122', '13613', '14456', '14501', '15749', '16725', '17489', '17698', '19181', '10098a', '10606b', '14924c', '16366b', '19818a', '17644'],45.4596934927817
2025-01-20 21:51:44.179959,opt_binary,16,100,['10030', '11360', '14456', '15766', '16165', '17489', '19025', '19181', '19694', '10098a', '10606a', '10606b', '14924c', '17074b', '19818a', '17644'],86.0
2025-01-20 21:52:58.115817,opt_l1,23,100,['10468', '11360', '11817', '11838', '11917', '12054', '13613', '14456', '16165', '16633', '16725', '17489', '17698', '18419', '19181', '19837', '10098a', '10606b', '14797b', '14924c', '19818a', '17644', '12830'],38.56700244200242
2025-01-20 21:52:59.555399,opt_binary,23,100,['10468', '11360', '11817', '11917', '12054', '13390', '14197', '14456', '14865', '15338', '16165', '17489', '18419', '19025', '19181', '10098a', '10606b', '14924c', '17074b', '19243a', '19818a', '17644', '12830'],82.0
2025-01-20 21:54:05.647356,opt_l1,31,100,['10030', '10468', '11360', '11671', '11782', '11817', '11838', '11917', '12054', '12689', '12839', '14002', '14197', '14456', '14501', '15338', '17489', '17698', '17973', '18214', '19181', '10043b', '10098a', '10606b', '14797b', '14924c', '16366b', '17074b', '19818a', '17644', '12830'],37.54166666666664
2025-01-20 21:54:06.859194,opt_binary,31,100,['10027', '10030', '10891', '11360', '11817', '12054', '14197', '14456', '14501', '15338', '15766', '16165', '16633', '17102', '17489', '18214', '18279', '18419', '18808', '19181', '10098a', '10606b', '14924c', '15782b', '16366a', '16807b', '17644', '12830'],83.0
2025-01-21 11:18:29.543068,opt_l1,1,100,['17489'],168.4942675788262
2025-01-21 11:18:30.799462,opt_binary,1,100,['11817'],99.0
2025-01-21 11:19:26.069113,opt_l1,2,100,['11817', '17489'],127.2328610931554
2025-01-21 11:19:28.377491,opt_binary,2,100,['17489', '14924c'],99.0
2025-01-21 11:20:25.183956,opt_l1,3,100,['11917', '17489', '19181'],112.49050132873691
2025-01-21 11:20:27.153908,opt_binary,3,100,['11817', '16165', '14924c'],99.0
2025-01-21 11:21:27.955268,opt_l1,4,100,['10468', '11360', '11917', '17489'],95.53382442720695
2025-01-21 11:21:32.433745,opt_binary,4,100,['11360', '17489', '11314a', '11333b'],97.0
