code,dropout_prob
40026,0.03346940046255953
40028,0.7140562355464515
40082,0.717941783501402
40199,0.0005998500199982937
40554,0.014180202843404377
40556,0.0005998500199982937
40810,0.10148937973852867
41133,0.0005998500199982937
41178,0.2594336204647344
41188,0.17954972510162126
41232,0.0005998500199982937
41367,0.08742522426060895
41472,0.23919634399178047
41511,0.12499086157740869
41513,0.0005998500199982937
41723,0.15376928132615375
41737,0.0005998500199982937
41793,0.21332310815215472
41981,0.10148937973852867
42553a,0.10148937973852867
42553b,0.08742522426060895
43008,0.3283282442150379
43093,0.0005998500199982937
43233,0.014180202843404377
43430,0.014180202843404377
43480,0.1310407462822023
43524,0.17954972510162126
43575,0.0005998500199982937
43615,0.08742522426060895
43629,0.1310407462822023
43750,0.0005998500199982937
43922,0.20653374316177975
44005a,0.1428486024796296
44005b,0.1310407462822023
44233,0.0005998500199982937
44324,0.1310407462822023
44625,0.10148937973852867
44628,0.10148937973852867
44642,0.10148937973852867
45207,0.0005998500199982937
45377,0.35041904403937185
45399,0.014180202843404377
45542,0.11369879479512268
45693,0.0005998500199982937
45848,0.08742522426060895
46105,0.0005998500199982937
46157,0.21332310815215472
46180,0.20653374316177975
46443,0.10148937973852867
46586,0.10148937973852867
46672,0.12499086157740869
46862,0.0005998500199982937
46925,0.12499086157740869
47142,0.12499086157740869
47500,0.014180202843404377
47517,0.08742522426060895
47533,0.21332310815215472
47924,0.10148937973852867
48030,0.0005998500199982937
48221,0.12997182425012765
48244,0.11743915073878197
48283,0.0005998500199982937
48342,0.0005998500199982937
48380,0.014180202843404377
48756,0.11743915073878197
48762,0.0005998500199982937
48848,0.23919634399178047
48903,0.08742522426060895
49123,0.08742522426060895
49392,0.11743915073878197
49439,0.1428486024796296
49973,0.04660310527198863
50048,0.0005998500199982937
50128,0.12499086157740869
50320,0.12499086157740869
50442,0.03346940046255953
50705,0.12499086157740869
50840,0.10148937973852867
50970,0.0005998500199982937
51024,0.11743915073878197
51090,0.10148937973852867
51129,0.17278791749534406
51181,0.0005998500199982937
51244,0.21332310815215472
51568,0.10148937973852867
51620,0.10148937973852867
51622,0.15376928132615375
52263,0.0005998500199982937
52480,0.08742522426060895
52917,0.0005998500199982937
52977,0.12499086157740869
53010,0.0005998500199982937
53088,0.0005998500199982937
53165,0.17954972510162126
53178,0.10148937973852867
53229,0.0005998500199982937
53300,0.12499086157740869
45537a,0.21332310815215472
45537b,0.0005998500199982937
45537c,0.0005998500199982937
46039a,0.014180202843404377
46039b,0.10148937973852867
46343a,0.0005998500199982937
46343b,0.17954972510162126
46790a,0.04660310527198863
46790b,0.04660310527198863
46867a,0.04660310527198863
46867b,0.04660310527198863
46960a,0.11743915073878197
46960b,0.1310407462822023
48157b,0.1310407462822023
48549a,0.03346940046255953
48549b,0.20653374316177975
50267a,0.03346940046255953
50337a,0.014180202843404377
50337b,0.14338027236771123
52447a,0.12997182425012765
52447b,0.10148937973852867
53271a,0.1310407462822023
53271b,0.15858642372745624
40513,0.08742522426060895
49298,0.1428486024796296
52608,0.0005998500199982937
